timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-07-01T08:47:35.788-04:00,Fountain Square,-53.51,88.01,79.71,78.31,81.9,84.38,82.98,86.48,,,,,,,,,,,,,83.0,79.0,79.0,yellow,0,0,80,90
2026-07-01T08:47:36.800-04:00,Fountain Square,-52.14,95.7,82.76,81.36,85.19,82.23,80.83,84.33,,,,,,,,,,,,,81.7,78.4,76.8,yellow,0,0,80,90
2026-07-01T08:47:37.812-04:00,Fountain Square,-51.88,93.76,83.33,81.93,85.57,82.13,80.73,84.23,,,,,,,,,,,,,81.3,78.1,76.7,yellow,0,0,80,90
2026-07-01T08:47:38.825-04:00,Fountain Square,-51.92,96.34,83.24,81.84,86.24,82.66,81.26,84.76,,,,,,,,,,,,,81.2,79.5,77.3,yellow,0,0,80,90
2026-07-01T08:47:39.837-04:00,Fountain Square,-52.84,92.17,81.2,79.8,82.37,81.99,80.59,84.09,,,,,,,,,,,,,81.3,76.8,76.6,yellow,0,0,80,90
2026-07-01T08:47:40.850-04:00,Fountain Square,-52.51,91.34,81.93,80.53,83.48,82.12,80.72,84.22,,,,,,,,,,,,,81.2,79.4,76.7,yellow,0,0,80,90
2026-07-01T08:47:41.861-04:00,Fountain Square,-52.5,89.64,81.94,80.54,83.05,82.2,80.8,84.3,,,,,,,,,,,,,81.1,77.8,76.8,yellow,0,0,80,90
2026-07-01T08:47:42.875-04:00,Fountain Square,-52.76,91.56,81.38,79.98,82.63,81.47,80.07,83.57,,,,,,,,,,,,,81.1,77.3,76.1,yellow,0,0,80,90
2026-07-01T08:47:43.887-04:00,Fountain Square,-52.95,92.83,80.96,79.56,83.08,81.96,80.56,84.06,,,,,,,,,,,,,81.1,78.4,76.6,yellow,0,0,80,90
2026-07-01T08:47:44.901-04:00,Fountain Square,-51.78,94.65,83.56,82.16,85.89,82.37,80.97,84.47,,,,,,,,,,,,,81.0,77.5,77.0,yellow,0,0,80,90
2026-07-01T08:47:45.916-04:00,Fountain Square,-52.12,95.44,82.79,81.39,85.17,82.56,81.16,84.66,,,,,,,,,,,,,81.0,77.8,77.2,yellow,0,0,80,90
2026-07-01T08:47:46.930-04:00,Fountain Square,-51.18,95.09,84.89,83.49,86.9,83.58,82.18,85.68,,,,,,,,,,,,,81.0,80.2,78.2,yellow,0,0,80,90
2026-07-01T08:47:47.943-04:00,Fountain Square,-52.45,89.91,82.07,80.67,83.51,82.73,81.33,84.83,,,,,,,,,,,,,81.1,80.0,77.3,yellow,0,0,80,90
2026-07-01T08:47:48.957-04:00,Fountain Square,-51.84,94.54,83.42,82.02,85.46,83.34,81.94,85.44,,,,,,,,,,,,,81.1,79.7,77.9,yellow,0,0,80,90
2026-07-01T08:47:49.973-04:00,Fountain Square,-52.22,94.84,82.57,81.17,84.31,82.17,80.77,84.27,,,,,,,,,,,,,81.1,78.7,76.8,yellow,0,0,80,90
2026-07-01T08:47:50.988-04:00,Fountain Square,-52.72,95.15,81.47,80.07,84.52,81.84,80.44,83.94,,,,,,,,,,,,,81.1,78.4,76.4,yellow,0,0,80,90
2026-07-01T08:47:52.000-04:00,Fountain Square,-51.27,95.31,84.69,83.29,85.96,82.65,81.25,84.75,,,,,,,,,,,,,81.1,79.4,77.2,yellow,0,0,80,90
2026-07-01T08:47:53.013-04:00,Fountain Square,-51.41,96.18,84.37,82.97,85.61,84.27,82.87,86.37,,,,,,,,,,,,,81.2,81.4,78.9,yellow,0,0,80,90
2026-07-01T08:47:54.026-04:00,Fountain Square,-52.37,94.66,82.24,80.84,84.7,83.41,82.01,85.51,,,,,,,,,,,,,81.4,80.7,78.0,yellow,0,0,80,90
2026-07-01T08:47:55.041-04:00,Fountain Square,-50.96,99.5,85.38,83.98,87.97,84.59,83.19,86.69,,,,,,,,,,,,,81.6,82.6,79.2,yellow,0,0,80,90
2026-07-01T08:47:56.053-04:00,Fountain Square,-49.94,96.43,87.65,86.25,90.15,84.67,83.27,86.77,,,,,,,,,,,,,81.7,83.5,79.3,yellow,0,0,80,90
2026-07-01T08:47:57.069-04:00,Fountain Square,-51.86,91.85,83.38,81.98,85.33,84.77,83.37,86.87,,,,,,,,,,,,,82.0,83.6,79.4,yellow,0,0,80,90
2026-07-01T08:47:58.084-04:00,Fountain Square,-49.86,97.35,87.83,86.43,89.08,84.74,83.34,86.84,,,,,,,,,,,,,82.2,84.5,79.3,yellow,0,0,80,90
2026-07-01T08:47:59.097-04:00,Fountain Square,-49.99,97.16,87.54,86.14,88.86,85.65,84.25,87.75,,,,,,,,,,,,,82.4,86.2,80.2,yellow,0,0,80,90
2026-07-01T08:48:00.111-04:00,Fountain Square,-51.41,94.73,84.38,82.98,85.97,85.14,83.74,87.24,,,,,,,,,,,,,82.7,85.1,79.7,yellow,0,0,80,90
2026-07-01T08:48:01.124-04:00,Fountain Square,-50.77,93.84,85.8,84.4,87.65,85.38,83.98,87.48,,,,,,,,,,,,,83.0,85.4,80.0,yellow,0,0,80,90
2026-07-01T08:48:02.137-04:00,Fountain Square,-51.83,93.11,83.44,82.04,85.54,85.46,84.06,87.56,,,,,,,,,,,,,83.3,84.3,80.1,yellow,0,0,80,90
2026-07-01T08:48:03.151-04:00,Fountain Square,-50.21,97.45,87.04,85.64,89.52,85.89,84.49,87.99,,,,,,,,,,,,,83.5,86.8,80.5,yellow,0,0,80,90
2026-07-01T08:48:04.165-04:00,Fountain Square,-48.95,101.7,89.84,88.44,92.16,86.3,84.9,88.4,,,,,,,,,,,,,83.7,85.7,80.9,yellow,0,0,80,90
2026-07-01T08:48:05.180-04:00,Fountain Square,-50.87,96.62,85.57,84.17,87.52,86.51,85.11,88.61,,,,,,,,,,,,,84.0,86.0,81.1,yellow,0,0,80,90
2026-07-01T08:48:06.196-04:00,Fountain Square,-49.3,97.53,89.07,87.67,90.74,87.39,85.99,89.49,,,,,,,,,,,,,84.3,87.7,82.0,yellow,0,0,80,90
2026-07-01T08:48:07.211-04:00,Fountain Square,-50.74,98.04,85.87,84.47,87.59,87.62,86.22,89.72,,,,,,,,,,,,,84.6,88.3,82.2,yellow,0,0,80,90
