timestamp,venue,FS Peak,Peak C,SPL Fast,SPL A Fast,SPL C Fast,SPL Slow,SPL A Slow,SPL C Slow,Leq 1,LAeq 1,LCeq 1,LAeq 1s,LAeq 3,LAeq 6,LAeq 10s,LCeq 3,LCeq 10s,Leq 10s C-A,Exposure O,Exposure N,LAeq_10s_computed,sub63_10s,sub63_1min,light,violation,overload,yellow_limit,red_limit
2026-07-01T08:56:21.443-04:00,Fountain Square,-50.99,95.08,85.31,83.91,87.27,85.38,83.98,87.48,,,,,,,,,,,,,84.0,88.2,80.0,yellow,0,0,80,90
2026-07-01T08:56:22.460-04:00,Fountain Square,-50.82,100.2,85.68,84.28,88.32,88.81,87.41,90.91,,,,,,,,,,,,,86.8,88.3,83.4,yellow,0,0,80,90
2026-07-01T08:56:23.475-04:00,Fountain Square,-48.9,101.04,89.95,88.55,91.09,88.96,87.56,91.06,,,,,,,,,,,,,86.9,89.3,83.6,yellow,0,0,80,90
2026-07-01T08:56:24.487-04:00,Fountain Square,-50.63,96.06,86.11,84.71,88.16,88.43,87.03,90.53,,,,,,,,,,,,,87.1,88.3,83.0,yellow,0,0,80,90
2026-07-01T08:56:25.500-04:00,Fountain Square,-49.54,100.48,88.53,87.13,90.56,88.8,87.4,90.9,,,,,,,,,,,,,87.1,88.7,83.4,yellow,0,0,80,90
2026-07-01T08:56:26.513-04:00,Fountain Square,-48.04,104.09,91.87,90.47,94.22,88.29,86.89,90.39,,,,,,,,,,,,,87.1,89.6,82.9,yellow,0,0,80,90
2026-07-01T08:56:27.524-04:00,Fountain Square,-49.33,101.29,89.0,87.6,90.61,89.35,87.95,91.45,,,,,,,,,,,,,87.2,89.2,84.0,yellow,0,0,80,90
2026-07-01T08:56:28.536-04:00,Fountain Square,-50.07,101.62,87.34,85.94,89.69,88.97,87.57,91.07,,,,,,,,,,,,,87.3,89.4,83.6,yellow,0,0,80,90
2026-07-01T08:56:29.547-04:00,Fountain Square,-49.88,97.4,87.78,86.38,89.84,88.57,87.17,90.67,,,,,,,,,,,,,87.3,88.4,83.2,yellow,0,0,80,90
2026-07-01T08:56:30.559-04:00,Fountain Square,-49.29,99.41,89.09,87.69,91.06,89.56,88.16,91.66,,,,,,,,,,,,,87.4,88.4,84.2,yellow,0,0,80,90
2026-07-01T08:56:31.572-04:00,Fountain Square,-48.83,97.9,90.1,88.7,91.24,88.61,87.21,90.71,,,,,,,,,,,,,87.4,89.0,83.2,yellow,0,0,80,90
2026-07-01T08:56:32.587-04:00,Fountain Square,-48.87,97.86,90.02,88.62,91.44,89.22,87.82,91.32,,,,,,,,,,,,,87.4,89.2,83.8,yellow,0,0,80,90
2026-07-01T08:56:33.602-04:00,Fountain Square,-49.84,98.47,87.87,86.47,89.2,88.21,86.81,90.31,,,,,,,,,,,,,87.5,85.9,82.8,yellow,0,0,80,90
2026-07-01T08:56:34.617-04:00,Fountain Square,-50.28,99.71,86.88,85.48,88.13,88.61,87.21,90.71,,,,,,,,,,,,,87.4,87.0,83.2,yellow,0,0,80,90
2026-07-01T08:56:35.631-04:00,Fountain Square,-50.68,96.49,86.0,84.6,88.75,87.63,86.23,89.73,,,,,,,,,,,,,87.4,85.4,82.2,yellow,0,0,80,90
2026-07-01T08:56:36.648-04:00,Fountain Square,-52.69,93.61,81.53,80.13,83.32,86.36,84.96,88.46,,,,,,,,,,,,,87.3,83.9,81.0,yellow,0,0,80,90
2026-07-01T08:56:37.664-04:00,Fountain Square,-49.36,102.25,88.94,87.54,91.74,88.17,86.77,90.27,,,,,,,,,,,,,87.1,89.1,82.8,yellow,0,0,80,90
